snapshot_date,snapshot_month,loan_id,state,lvr_band,borrower_type,property_type,employment_type,lender,arrears_bucket,days_in_arrears,arrears_amount,loan_amount
2024-06-01,Jun 2024,LMI10953,NSW,85-90%,First Home Buyer,Townhouse,Self-Employed,Commonwealth Bank,30,36,10241.29,1238500
2024-06-01,Jun 2024,LMI10990,VIC,85-90%,Owner Occupier,Apartment,PAYG,ANZ,30,21,2668.2,720100
2024-06-01,Jun 2024,LMI11049,VIC,90-95%,Refinancer,House,PAYG,ING,30,25,7222.59,848100
2024-06-01,Jun 2024,LMI11070,NSW,≤80%,Refinancer,House,PAYG,NAB,30,31,5307.51,794600
2024-06-01,Jun 2024,LMI11134,NSW,85-90%,Owner Occupier,House,Self-Employed,Commonwealth Bank,30,20,4040.9,1301600
2024-06-01,Jun 2024,LMI11177,VIC,80-85%,Owner Occupier,House,Self-Employed,Commonwealth Bank,30,15,2017.19,568600
2024-06-01,Jun 2024,LMI11192,NSW,95%+,First Home Buyer,House,PAYG,Macquarie,30,39,5761.0,1340600
2024-06-01,Jun 2024,LMI11234,WA,90-95%,Investor,Townhouse,PAYG,ANZ,90,79,2510.09,584400
2024-06-01,Jun 2024,LMI11252,VIC,80-85%,First Home Buyer,Townhouse,Self-Employed,Macquarie,30,32,5588.49,663300
2024-06-01,Jun 2024,LMI11295,VIC,80-85%,First Home Buyer,House,Self-Employed,Westpac,30,42,6387.26,894300
2024-06-01,Jun 2024,LMI11435,NSW,85-90%,First Home Buyer,Apartment,Self-Employed,Commonwealth Bank,30,36,6308.48,724700
2024-06-01,Jun 2024,LMI11436,NSW,85-90%,First Home Buyer,House,PAYG,Bendigo Bank,30,37,7513.32,1120000
2024-06-01,Jun 2024,LMI11444,NSW,80-85%,First Home Buyer,Townhouse,PAYG,Macquarie,30,43,4546.19,948400
2024-06-01,Jun 2024,LMI11463,SA,95%+,Owner Occupier,House,PAYG,Bendigo Bank,30,19,3606.89,649500
2024-06-01,Jun 2024,LMI11556,VIC,≤80%,Owner Occupier,House,PAYG,Commonwealth Bank,30,18,4448.91,787800
2024-06-01,Jun 2024,LMI11561,VIC,90-95%,Investor,Townhouse,Contract,ANZ,30,37,5013.93,949400
2024-06-01,Jun 2024,LMI11578,NSW,90-95%,Owner Occupier,House,PAYG,Bank of Queensland,60,46,10591.25,1318600
2024-06-01,Jun 2024,LMI11678,NSW,85-90%,Owner Occupier,Apartment,PAYG,Macquarie,30,27,7794.7,1597400
2024-06-01,Jun 2024,LMI11746,QLD,90-95%,Owner Occupier,House,Contract,NAB,60,51,2472.08,731100
2024-06-01,Jun 2024,LMI11804,NSW,90-95%,First Home Buyer,House,PAYG,ANZ,30,31,9422.38,1147900
2024-06-01,Jun 2024,LMI11871,WA,95%+,First Home Buyer,House,PAYG,Commonwealth Bank,30,24,1739.87,583200
2024-06-01,Jun 2024,LMI11891,NSW,95%+,First Home Buyer,House,PAYG,Bendigo Bank,60,56,3979.29,1310100
2024-06-01,Jun 2024,LMI11894,NSW,90-95%,First Home Buyer,House,PAYG,Macquarie,30,33,1937.4,830200
2024-07-01,Jul 2024,LMI10001,NSW,90-95%,Investor,House,PAYG,Westpac,60,47,9811.68,1258000
2024-07-01,Jul 2024,LMI10009,SA,95%+,First Home Buyer,House,Self-Employed,Commonwealth Bank,30,35,2231.93,519100
2024-07-01,Jul 2024,LMI10017,NSW,85-90%,Owner Occupier,House,Contract,ANZ,60,63,6406.22,750600
2024-07-01,Jul 2024,LMI10052,VIC,85-90%,Owner Occupier,Townhouse,PAYG,ANZ,30,26,8486.66,1037200
2024-07-01,Jul 2024,LMI10075,SA,90-95%,Investor,House,PAYG,Westpac,30,37,3067.6,499200
2024-07-01,Jul 2024,LMI10080,VIC,80-85%,First Home Buyer,Apartment,PAYG,ANZ,30,18,4254.68,695600
2024-07-01,Jul 2024,LMI10129,NSW,85-90%,First Home Buyer,House,PAYG,ANZ,30,44,5140.48,1182200
2024-07-01,Jul 2024,LMI10148,VIC,90-95%,Investor,House,PAYG,ANZ,60,61,5537.59,687500
2024-07-01,Jul 2024,LMI10161,NSW,85-90%,First Home Buyer,Apartment,PAYG,Macquarie,90+,131,8883.56,1224300
2024-07-01,Jul 2024,LMI10240,VIC,95%+,First Home Buyer,Apartment,Contract,Commonwealth Bank,90,87,8769.74,1042300
2024-07-01,Jul 2024,LMI10253,QLD,85-90%,Owner Occupier,Apartment,PAYG,NAB,30,16,4423.65,583500
2024-07-01,Jul 2024,LMI10328,VIC,90-95%,First Home Buyer,Apartment,PAYG,Westpac,90+,166,3310.12,638300
2024-07-01,Jul 2024,LMI10363,QLD,85-90%,Owner Occupier,Apartment,PAYG,ANZ,60,69,4949.88,624300
2024-07-01,Jul 2024,LMI10368,WA,95%+,First Home Buyer,House,PAYG,Macquarie,30,24,1766.79,367100
2024-07-01,Jul 2024,LMI10370,VIC,90-95%,Owner Occupier,House,Contract,NAB,30,35,3015.84,603500
2024-07-01,Jul 2024,LMI10441,VIC,80-85%,Owner Occupier,House,PAYG,Commonwealth Bank,30,21,4560.56,803700
2024-07-01,Jul 2024,LMI10467,QLD,90-95%,Owner Occupier,House,PAYG,ANZ,30,40,4136.34,639200
2024-07-01,Jul 2024,LMI10496,QLD,85-90%,Refinancer,Apartment,PAYG,Westpac,30,37,2161.49,524700
2024-07-01,Jul 2024,LMI10521,VIC,80-85%,Owner Occupier,House,PAYG,Westpac,30,34,5693.25,929400
2024-07-01,Jul 2024,LMI10578,NSW,85-90%,First Home Buyer,House,Self-Employed,Macquarie,30,39,5494.88,751600
2024-07-01,Jul 2024,LMI10610,NSW,90-95%,First Home Buyer,Apartment,PAYG,NAB,30,41,6867.38,1331100
2024-07-01,Jul 2024,LMI10622,VIC,90-95%,Investor,House,PAYG,ANZ,30,20,6915.14,928600
2024-07-01,Jul 2024,LMI10624,SA,85-90%,Owner Occupier,Apartment,PAYG,Westpac,30,21,5042.08,596900
2024-07-01,Jul 2024,LMI10635,SA,85-90%,First Home Buyer,House,PAYG,Commonwealth Bank,30,38,3205.92,608500
2024-07-01,Jul 2024,LMI10732,NSW,95%+,Owner Occupier,House,PAYG,Commonwealth Bank,90,82,7184.59,834500
2024-07-01,Jul 2024,LMI10734,VIC,85-90%,First Home Buyer,Apartment,PAYG,Commonwealth Bank,30,39,3292.74,843600
2024-07-01,Jul 2024,LMI10738,NSW,85-90%,First Home Buyer,Apartment,Contract,NAB,90,90,8893.84,1058400
2024-07-01,Jul 2024,LMI10740,VIC,90-95%,Refinancer,House,PAYG,Commonwealth Bank,90,84,4272.28,715700
2024-07-01,Jul 2024,LMI10762,VIC,90-95%,Investor,House,PAYG,Westpac,30,23,7177.05,925500
2024-07-01,Jul 2024,LMI10773,NSW,90-95%,Investor,Apartment,PAYG,ING,30,42,3567.3,1695300
2024-07-01,Jul 2024,LMI10786,VIC,85-90%,First Home Buyer,Apartment,Self-Employed,Commonwealth Bank,30,31,4997.53,1084300
2024-07-01,Jul 2024,LMI10812,QLD,85-90%,Owner Occupier,House,PAYG,Bendigo Bank,30,23,2905.71,493900
2024-07-01,Jul 2024,LMI10882,NSW,95%+,First Home Buyer,Townhouse,Contract,NAB,30,34,3606.11,1495400
2024-07-01,Jul 2024,LMI10904,WA,90-95%,Owner Occupier,House,Self-Employed,ANZ,30,17,3244.46,495300
2024-07-01,Jul 2024,LMI10961,NSW,95%+,Owner Occupier,House,Contract,Commonwealth Bank,30,29,11277.63,1291600
2024-07-01,Jul 2024,LMI10967,NSW,90-95%,First Home Buyer,Apartment,PAYG,ANZ,90,77,2887.01,986900
2024-07-01,Jul 2024,LMI11006,WA,85-90%,First Home Buyer,Apartment,PAYG,Commonwealth Bank,30,31,2654.0,694900
2024-07-01,Jul 2024,LMI11078,VIC,85-90%,Refinancer,House,PAYG,Bendigo Bank,30,35,4012.15,574600
2024-07-01,Jul 2024,LMI11108,VIC,90-95%,Owner Occupier,House,PAYG,Westpac,30,17,8871.17,1051300
2024-07-01,Jul 2024,LMI11137,VIC,90-95%,First Home Buyer,Apartment,Self-Employed,Commonwealth Bank,60,51,5089.49,835100
2024-07-01,Jul 2024,LMI11206,NSW,90-95%,Owner Occupier,Apartment,PAYG,ANZ,30,18,7328.38,1009700
2024-07-01,Jul 2024,LMI11219,VIC,≤80%,First Home Buyer,House,Self-Employed,Commonwealth Bank,30,36,3851.12,758900
2024-07-01,Jul 2024,LMI11232,VIC,80-85%,First Home Buyer,Apartment,Self-Employed,Macquarie,30,18,4693.48,880200
2024-07-01,Jul 2024,LMI11241,NSW,85-90%,Owner Occupier,Apartment,PAYG,NAB,30,33,4471.95,671800
2024-07-01,Jul 2024,LMI11378,NSW,95%+,Owner Occupier,Apartment,Self-Employed,Commonwealth Bank,30,15,8733.29,1127000
2024-07-01,Jul 2024,LMI11509,NSW,90-95%,Investor,House,Self-Employed,Commonwealth Bank,30,34,6766.7,768800
2024-07-01,Jul 2024,LMI11536,NSW,85-90%,First Home Buyer,House,PAYG,NAB,30,33,4981.62,1341400
2024-07-01,Jul 2024,LMI11604,NSW,95%+,First Home Buyer,Land,PAYG,ANZ,60,62,2862.35,1360800
2024-07-01,Jul 2024,LMI11607,NSW,≤80%,Investor,Apartment,Contract,Macquarie,60,51,4313.13,1381600
2024-07-01,Jul 2024,LMI11609,VIC,80-85%,Owner Occupier,House,PAYG,Macquarie,30,31,5222.6,944800
2024-07-01,Jul 2024,LMI11643,VIC,90-95%,First Home Buyer,Townhouse,Contract,Commonwealth Bank,30,17,1430.54,666600
2024-07-01,Jul 2024,LMI11737,VIC,95%+,Owner Occupier,House,Self-Employed,Commonwealth Bank,60,48,3533.28,738000
2024-07-01,Jul 2024,LMI11746,QLD,90-95%,Owner Occupier,House,Contract,NAB,30,30,2486.26,731100
2024-07-01,Jul 2024,LMI11761,NSW,80-85%,Owner Occupier,House,Self-Employed,Macquarie,60,64,5954.23,1401300
2024-07-01,Jul 2024,LMI11795,QLD,85-90%,First Home Buyer,Apartment,PAYG,Commonwealth Bank,30,39,2150.85,445600
2024-07-01,Jul 2024,LMI11802,NSW,90-95%,Owner Occupier,House,PAYG,ANZ,30,24,4885.11,1341500
2024-07-01,Jul 2024,LMI11914,NSW,90-95%,Refinancer,Apartment,Self-Employed,NAB,30,38,7821.24,1082100
2024-07-01,Jul 2024,LMI11922,NSW,90-95%,Investor,House,PAYG,ANZ,30,15,7015.09,1086400
2024-07-01,Jul 2024,LMI11988,VIC,90-95%,Owner Occupier,Apartment,PAYG,Bendigo Bank,30,33,5419.76,949500
2024-08-01,Aug 2024,LMI10019,NSW,95%+,Owner Occupier,Apartment,PAYG,Westpac,30,30,2430.62,1092700
2024-08-01,Aug 2024,LMI10089,NSW,85-90%,Owner Occupier,House,PAYG,Bendigo Bank,30,35,2656.86,1015400
2024-08-01,Aug 2024,LMI10103,NSW,85-90%,First Home Buyer,House,PAYG,Westpac,30,36,5316.44,1503100
2024-08-01,Aug 2024,LMI10129,NSW,85-90%,First Home Buyer,House,PAYG,ANZ,30,30,8082.85,1182200
2024-08-01,Aug 2024,LMI10186,SA,90-95%,First Home Buyer,House,PAYG,NAB,60,55,4275.14,626200
2024-08-01,Aug 2024,LMI10332,NSW,90-95%,First Home Buyer,House,Self-Employed,Commonwealth Bank,30,41,3320.08,919700
2024-08-01,Aug 2024,LMI10350,VIC,90-95%,Owner Occupier,Land,Contract,Commonwealth Bank,90,80,4936.55,822300
2024-08-01,Aug 2024,LMI10359,NSW,90-95%,Investor,Townhouse,PAYG,Westpac,90,76,9538.8,1565100
2024-08-01,Aug 2024,LMI10417,ACT,90-95%,First Home Buyer,House,PAYG,ANZ,30,40,2209.71,724400
2024-08-01,Aug 2024,LMI10479,VIC,90-95%,First Home Buyer,Townhouse,Self-Employed,ANZ,30,33,3114.54,1005300
2024-08-01,Aug 2024,LMI10560,NSW,80-85%,Investor,House,Self-Employed,ANZ,90+,132,6530.04,781300
2024-08-01,Aug 2024,LMI10561,VIC,85-90%,Owner Occupier,Townhouse,PAYG,Westpac,30,29,6650.9,823700
2024-08-01,Aug 2024,LMI10666,QLD,85-90%,First Home Buyer,Apartment,PAYG,Commonwealth Bank,30,36,4438.89,525900
2024-08-01,Aug 2024,LMI10828,NSW,85-90%,Owner Occupier,House,PAYG,Commonwealth Bank,60,62,8583.08,975700
2024-08-01,Aug 2024,LMI10857,NSW,85-90%,Owner Occupier,House,PAYG,Macquarie,30,40,3566.15,943800
2024-08-01,Aug 2024,LMI10867,TAS,90-95%,Owner Occupier,Apartment,Self-Employed,ANZ,30,35,2549.77,357600
2024-08-01,Aug 2024,LMI10874,VIC,90-95%,Investor,House,PAYG,Commonwealth Bank,30,16,8981.21,1181400
2024-08-01,Aug 2024,LMI11033,NSW,95%+,Owner Occupier,Townhouse,PAYG,ANZ,30,15,9581.82,1567200
2024-08-01,Aug 2024,LMI11059,VIC,90-95%,Refinancer,Apartment,Self-Employed,NAB,30,23,6990.21,825200
2024-08-01,Aug 2024,LMI11086,NSW,85-90%,Investor,House,Self-Employed,Westpac,30,27,7416.9,1560300
2024-08-01,Aug 2024,LMI11105,SA,95%+,Owner Occupier,Apartment,PAYG,Bendigo Bank,60,63,1529.28,611200
2024-08-01,Aug 2024,LMI11113,NSW,80-85%,Owner Occupier,Townhouse,Contract,Westpac,90,79,6355.39,979100
2024-08-01,Aug 2024,LMI11133,NSW,85-90%,First Home Buyer,House,PAYG,Westpac,30,20,4758.12,885700
2024-08-01,Aug 2024,LMI11153,NSW,85-90%,Owner Occupier,Apartment,PAYG,Macquarie,30,35,6181.64,819100
2024-08-01,Aug 2024,LMI11154,VIC,90-95%,Investor,House,PAYG,Westpac,30,25,5304.29,1143500
2024-08-01,Aug 2024,LMI11156,QLD,85-90%,Owner Occupier,Apartment,Self-Employed,Commonwealth Bank,30,29,5495.73,639600
2024-08-01,Aug 2024,LMI11273,ACT,85-90%,Owner Occupier,House,PAYG,NAB,30,23,3849.44,994900
2024-08-01,Aug 2024,LMI11345,NSW,90-95%,First Home Buyer,Townhouse,PAYG,NAB,30,40,3769.01,813900
2024-08-01,Aug 2024,LMI11371,NSW,90-95%,Owner Occupier,Apartment,PAYG,ANZ,30,45,10047.06,1250500
2024-08-01,Aug 2024,LMI11378,NSW,95%+,Owner Occupier,Apartment,Self-Employed,Commonwealth Bank,30,37,9171.33,1127000
2024-08-01,Aug 2024,LMI11462,NSW,95%+,Owner Occupier,House,Self-Employed,ANZ,90,83,5967.87,1568300
2024-08-01,Aug 2024,LMI11507,VIC,≤80%,First Home Buyer,House,Self-Employed,Bendigo Bank,30,25,1814.35,638700
2024-08-01,Aug 2024,LMI11510,VIC,95%+,Owner Occupier,House,PAYG,Westpac,30,25,7567.44,1225400
2024-08-01,Aug 2024,LMI11532,NSW,85-90%,First Home Buyer,House,PAYG,Macquarie,90+,111,5891.44,1497400
2024-08-01,Aug 2024,LMI11547,VIC,95%+,Refinancer,House,PAYG,Westpac,30,34,3999.8,603500
2024-08-01,Aug 2024,LMI11682,VIC,90-95%,Owner Occupier,House,PAYG,Westpac,60,64,5776.46,1056600
2024-08-01,Aug 2024,LMI11722,VIC,95%+,Owner Occupier,House,PAYG,Bank of Queensland,30,15,5032.14,580100
2024-08-01,Aug 2024,LMI11724,VIC,95%+,First Home Buyer,House,PAYG,Commonwealth Bank,30,34,5290.12,588400
2024-08-01,Aug 2024,LMI11746,QLD,90-95%,Owner Occupier,House,Contract,NAB,60,55,2868.68,731100
2024-08-01,Aug 2024,LMI11768,NSW,85-90%,First Home Buyer,House,Contract,Macquarie,30,37,12434.47,1539400
2024-08-01,Aug 2024,LMI11777,NSW,90-95%,Owner Occupier,House,PAYG,Suncorp,30,30,3871.41,1284500
2024-08-01,Aug 2024,LMI11806,NSW,90-95%,Investor,Apartment,PAYG,ING,30,45,4018.35,1131200
2024-08-01,Aug 2024,LMI11910,QLD,95%+,Owner Occupier,House,Self-Employed,NAB,90+,98,6299.23,757100
2024-08-01,Aug 2024,LMI11919,NSW,90-95%,First Home Buyer,House,PAYG,ANZ,60,54,7029.39,1241900
2024-08-01,Aug 2024,LMI11958,NSW,85-90%,First Home Buyer,House,PAYG,Westpac,30,24,7554.13,1334400
2024-08-01,Aug 2024,LMI11991,VIC,80-85%,Owner Occupier,House,Self-Employed,Westpac,30,32,2377.52,595900
2024-09-01,Sep 2024,LMI10087,VIC,85-90%,First Home Buyer,House,PAYG,NAB,60,64,5020.49,647300
2024-09-01,Sep 2024,LMI10114,VIC,85-90%,First Home Buyer,House,PAYG,ANZ,30,15,4838.99,661600
2024-09-01,Sep 2024,LMI10142,VIC,90-95%,Investor,House,PAYG,ANZ,30,37,8615.95,1067700
2024-09-01,Sep 2024,LMI10277,VIC,85-90%,Refinancer,House,Self-Employed,Commonwealth Bank,30,26,5420.28,648300
2024-09-01,Sep 2024,LMI10334,NSW,95%+,Investor,House,PAYG,NAB,30,37,9732.25,1548500
2024-09-01,Sep 2024,LMI10342,VIC,95%+,Owner Occupier,House,PAYG,Macquarie,30,20,8228.88,1160900
2024-09-01,Sep 2024,LMI10348,NT,95%+,First Home Buyer,House,PAYG,Commonwealth Bank,30,29,2936.33,371600
2024-09-01,Sep 2024,LMI10399,VIC,90-95%,First Home Buyer,House,Self-Employed,Bendigo Bank,30,35,2047.03,720300
2024-09-01,Sep 2024,LMI10409,NSW,90-95%,First Home Buyer,Townhouse,PAYG,Westpac,60,67,4727.78,786800
2024-09-01,Sep 2024,LMI10421,VIC,90-95%,Owner Occupier,Townhouse,PAYG,Macquarie,90,78,3709.96,1052600
2024-09-01,Sep 2024,LMI10439,NSW,95%+,Owner Occupier,Apartment,PAYG,Suncorp,30,32,10019.02,1676000
2024-09-01,Sep 2024,LMI10468,NSW,85-90%,Owner Occupier,House,PAYG,Westpac,90,88,3973.04,717700
2024-09-01,Sep 2024,LMI10470,VIC,85-90%,Owner Occupier,House,PAYG,Macquarie,30,18,3769.13,780400
2024-09-01,Sep 2024,LMI10488,QLD,95%+,Owner Occupier,House,PAYG,Westpac,30,36,3080.93,447200
2024-09-01,Sep 2024,LMI10489,NSW,85-90%,First Home Buyer,Apartment,PAYG,ING,60,68,2967.59,1049100
2024-09-01,Sep 2024,LMI10507,VIC,85-90%,Owner Occupier,House,PAYG,ANZ,30,24,6599.62,1100000
2024-09-01,Sep 2024,LMI10551,NSW,80-85%,Owner Occupier,House,PAYG,NAB,90,85,3702.81,1096200
2024-09-01,Sep 2024,LMI10676,NSW,95%+,Refinancer,House,Self-Employed,Commonwealth Bank,30,32,6815.62,1290200
2024-09-01,Sep 2024,LMI10689,NSW,85-90%,Investor,Apartment,Contract,NAB,90,85,3091.97,1122800
2024-09-01,Sep 2024,LMI10704,VIC,90-95%,Owner Occupier,House,PAYG,Macquarie,60,64,4987.43,821600
2024-09-01,Sep 2024,LMI10708,WA,95%+,First Home Buyer,House,Self-Employed,Westpac,60,48,1974.76,393200
2024-09-01,Sep 2024,LMI10729,VIC,90-95%,Investor,House,Self-Employed,ANZ,30,26,5870.96,1189500
2024-09-01,Sep 2024,LMI10766,TAS,90-95%,Owner Occupier,Apartment,PAYG,Macquarie,30,38,2880.77,543500
2024-09-01,Sep 2024,LMI10800,VIC,90-95%,First Home Buyer,Apartment,Self-Employed,Macquarie,60,73,6297.64,1000700
2024-09-01,Sep 2024,LMI10866,VIC,95%+,Owner Occupier,House,Contract,Commonwealth Bank,60,65,3680.75,848100
2024-09-01,Sep 2024,LMI10882,NSW,95%+,First Home Buyer,Townhouse,Contract,NAB,30,41,4461.85,1495400
2024-09-01,Sep 2024,LMI10926,NSW,90-95%,Investor,House,PAYG,Commonwealth Bank,30,25,3624.29,698800
2024-09-01,Sep 2024,LMI10930,VIC,95%+,Owner Occupier,House,Self-Employed,Westpac,60,47,8561.85,1202200
2024-09-01,Sep 2024,LMI10948,NSW,95%+,Owner Occupier,House,PAYG,Commonwealth Bank,60,50,4675.41,1613000
2024-09-01,Sep 2024,LMI10961,NSW,95%+,Owner Occupier,House,Contract,Commonwealth Bank,60,71,5372.48,1291600
2024-09-01,Sep 2024,LMI10984,QLD,80-85%,First Home Buyer,House,PAYG,ANZ,30,22,2632.79,648900
2024-09-01,Sep 2024,LMI11081,VIC,90-95%,First Home Buyer,Townhouse,PAYG,Commonwealth Bank,30,25,5683.93,1092200
2024-09-01,Sep 2024,LMI11104,NSW,≤80%,Investor,Townhouse,Self-Employed,Westpac,30,28,6427.34,1115600
2024-09-01,Sep 2024,LMI11154,VIC,90-95%,Investor,House,PAYG,Westpac,30,33,3216.1,1143500
2024-09-01,Sep 2024,LMI11194,NSW,80-85%,First Home Buyer,Townhouse,Self-Employed,ANZ,30,29,3138.27,702800
2024-09-01,Sep 2024,LMI11202,VIC,90-95%,Owner Occupier,House,PAYG,ANZ,30,35,2305.43,910100
2024-09-01,Sep 2024,LMI11213,QLD,85-90%,Owner Occupier,Apartment,Contract,Westpac,30,34,4991.42,696600
2024-09-01,Sep 2024,LMI11221,VIC,85-90%,First Home Buyer,House,Self-Employed,Macquarie,30,42,5726.63,1002800
2024-09-01,Sep 2024,LMI11225,VIC,95%+,Owner Occupier,Land,PAYG,Commonwealth Bank,30,24,6384.89,1251600
2024-09-01,Sep 2024,LMI11234,WA,90-95%,Investor,Townhouse,PAYG,ANZ,60,71,3175.62,584400
2024-09-01,Sep 2024,LMI11252,VIC,80-85%,First Home Buyer,Townhouse,Self-Employed,Macquarie,30,37,2649.89,663300
2024-09-01,Sep 2024,LMI11315,VIC,90-95%,Owner Occupier,Townhouse,PAYG,Westpac,90,90,7856.96,1079900
2024-09-01,Sep 2024,LMI11322,NSW,85-90%,Owner Occupier,House,PAYG,Commonwealth Bank,60,53,4164.05,1346400
2024-09-01,Sep 2024,LMI11335,VIC,95%+,Investor,Apartment,PAYG,Commonwealth Bank,30,26,2275.83,765600
2024-09-01,Sep 2024,LMI11338,QLD,90-95%,Investor,House,Self-Employed,Westpac,30,41,2492.98,439700
2024-09-01,Sep 2024,LMI11437,WA,85-90%,First Home Buyer,Land,Self-Employed,ANZ,30,22,3281.36,653300
2024-09-01,Sep 2024,LMI11447,VIC,90-95%,Refinancer,Apartment,PAYG,ANZ,30,16,5918.09,704900
2024-09-01,Sep 2024,LMI11485,NSW,85-90%,First Home Buyer,House,Self-Employed,ANZ,30,25,6730.08,919700
2024-09-01,Sep 2024,LMI11545,QLD,80-85%,First Home Buyer,House,Self-Employed,Westpac,30,34,2025.95,566200
2024-09-01,Sep 2024,LMI11564,NSW,85-90%,First Home Buyer,House,PAYG,Westpac,30,18,6034.43,1159100
2024-09-01,Sep 2024,LMI11565,NSW,85-90%,First Home Buyer,House,Self-Employed,Commonwealth Bank,30,26,3137.16,735400
2024-09-01,Sep 2024,LMI11578,NSW,90-95%,Owner Occupier,House,PAYG,Bank of Queensland,60,60,6278.82,1318600
2024-09-01,Sep 2024,LMI11615,QLD,85-90%,First Home Buyer,House,PAYG,Westpac,60,54,6015.21,690500
2024-09-01,Sep 2024,LMI11649,NSW,≤80%,First Home Buyer,Apartment,PAYG,NAB,30,37,3996.57,1034400
2024-09-01,Sep 2024,LMI11683,VIC,90-95%,Investor,Apartment,Self-Employed,ANZ,30,43,1921.95,778700
2024-09-01,Sep 2024,LMI11687,NSW,80-85%,Owner Occupier,House,Self-Employed,Commonwealth Bank,30,30,8171.89,945400
2024-09-01,Sep 2024,LMI11711,QLD,85-90%,First Home Buyer,House,PAYG,NAB,60,49,1295.49,513100
2024-09-01,Sep 2024,LMI11763,VIC,85-90%,First Home Buyer,House,Self-Employed,Commonwealth Bank,90+,170,4815.97,842900
2024-09-01,Sep 2024,LMI11771,NSW,80-85%,First Home Buyer,House,Self-Employed,Bendigo Bank,30,30,4170.38,931600
2024-09-01,Sep 2024,LMI11788,NSW,80-85%,Owner Occupier,Apartment,Contract,Westpac,30,21,2750.87,1158000
2024-09-01,Sep 2024,LMI11901,VIC,90-95%,Owner Occupier,House,Self-Employed,NAB,90,78,4596.04,598600
2024-09-01,Sep 2024,LMI11909,NSW,80-85%,Owner Occupier,House,PAYG,ANZ,30,32,5054.86,1418500
2024-09-01,Sep 2024,LMI11920,NSW,85-90%,Investor,Apartment,Self-Employed,Westpac,30,37,7608.58,1108900
2024-09-01,Sep 2024,LMI11921,NSW,90-95%,First Home Buyer,Apartment,PAYG,Westpac,30,19,5830.76,1277800
2024-09-01,Sep 2024,LMI11922,NSW,90-95%,Investor,House,PAYG,ANZ,90,85,2785.11,1086400
2024-09-01,Sep 2024,LMI11956,VIC,95%+,Owner Occupier,House,Contract,NAB,30,39,3720.56,626400
2024-10-01,Oct 2024,LMI10007,NT,85-90%,First Home Buyer,House,PAYG,NAB,30,42,2355.2,458300
2024-10-01,Oct 2024,LMI10017,NSW,85-90%,Owner Occupier,House,Contract,ANZ,30,20,5831.49,750600
2024-10-01,Oct 2024,LMI10019,NSW,95%+,Owner Occupier,Apartment,PAYG,Westpac,30,39,8514.04,1092700
2024-10-01,Oct 2024,LMI10087,VIC,85-90%,First Home Buyer,House,PAYG,NAB,30,17,2785.47,647300
2024-10-01,Oct 2024,LMI10129,NSW,85-90%,First Home Buyer,House,PAYG,ANZ,30,26,5637.45,1182200
2024-10-01,Oct 2024,LMI10166,QLD,80-85%,Owner Occupier,House,PAYG,Commonwealth Bank,30,39,2143.26,384600
2024-10-01,Oct 2024,LMI10192,NSW,85-90%,Investor,House,PAYG,Commonwealth Bank,30,29,2280.87,639000
2024-10-01,Oct 2024,LMI10212,NSW,80-85%,Investor,Apartment,PAYG,AMP Bank,30,15,9128.05,1107000
2024-10-01,Oct 2024,LMI10221,NSW,90-95%,Owner Occupier,House,Contract,Westpac,90,76,2391.74,892300
2024-10-01,Oct 2024,LMI10224,NSW,≤80%,Investor,Apartment,PAYG,Westpac,60,65,9541.24,1250900
2024-10-01,Oct 2024,LMI10235,VIC,85-90%,First Home Buyer,House,PAYG,Commonwealth Bank,30,33,2041.46,549900
2024-10-01,Oct 2024,LMI10307,NSW,85-90%,First Home Buyer,Townhouse,Contract,Westpac,30,36,6449.09,1130400
2024-10-01,Oct 2024,LMI10322,NSW,80-85%,Investor,Apartment,PAYG,Westpac,30,19,4689.95,631400
2024-10-01,Oct 2024,LMI10327,NSW,90-95%,First Home Buyer,House,PAYG,Commonwealth Bank,30,20,6498.33,971100
2024-10-01,Oct 2024,LMI10343,VIC,90-95%,First Home Buyer,Townhouse,Contract,Commonwealth Bank,30,28,2912.86,1167500
2024-10-01,Oct 2024,LMI10395,VIC,90-95%,Owner Occupier,Townhouse,PAYG,NAB,60,65,7034.77,815000
2024-10-01,Oct 2024,LMI10555,VIC,95%+,First Home Buyer,Apartment,PAYG,NAB,60,50,5605.9,888100
2024-10-01,Oct 2024,LMI10592,WA,90-95%,First Home Buyer,House,Contract,NAB,30,17,3161.31,755700
2024-10-01,Oct 2024,LMI10669,WA,95%+,Owner Occupier,Apartment,PAYG,Westpac,30,37,4486.65,559100
2024-10-01,Oct 2024,LMI10701,NSW,85-90%,Investor,House,PAYG,NAB,30,33,4210.19,869600
2024-10-01,Oct 2024,LMI10706,QLD,95%+,Investor,House,PAYG,Westpac,30,30,5213.11,705500
2024-10-01,Oct 2024,LMI10749,NSW,85-90%,Refinancer,House,Contract,NAB,30,27,3709.35,863900
2024-10-01,Oct 2024,LMI10753,VIC,90-95%,First Home Buyer,House,PAYG,Commonwealth Bank,60,69,10345.01,1216200
2024-10-01,Oct 2024,LMI10768,NSW,90-95%,First Home Buyer,Townhouse,Self-Employed,Commonwealth Bank,30,35,8645.4,1346200
2024-10-01,Oct 2024,LMI10857,NSW,85-90%,Owner Occupier,House,PAYG,Macquarie,60,58,8045.6,943800
